院校名称,是否是211,是否是985,是否有研究生院,院校隶属,所在地区,学校排名,科学研究,星级,总分,人才培养,综合声誉,办学层次,自主招生,艺术特长生,高水平运动员,学历,类型,经度,纬度
上海第二工业大学,0.0,0.0,0.0,0.0,0.0,0.456,0.6004,0.0,0.6136,0.6292,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.12165798222552908,0.31270242086697825
上海政法学院,0.0,0.0,0.0,0.0,0.0,0.518,0.6015999999999999,0.0,0.6122,0.6246,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.07,0.1211794299973012,0.31117083880146756
上海金融学院,0.0,0.0,0.0,0.0,0.0,0.531,0.6004999999999999,0.0,0.6118,0.6249,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.13,0.12154312497285384,0.3131751567921579
上海立信会计学院,0.0,0.0,0.0,0.0,0.0,0.547,0.6006,0.0,0.6115999999999999,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.12120520040611034,0.31050092314837785
上海商学院,0.0,0.0,0.0,0.0,0.0,0.561,0.6,0.0,0.6114999999999999,0.6246,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.1214357347050692,0.3118871046973345
上海海关学院,0.0,0.0,0.0,0.39,0.0,0.588,0.6003000000000001,0.0,0.6114,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.12158448888734959,0.31174944400038035
上海电机学院,0.0,0.0,0.0,0.0,0.0,0.617,0.6001,0.0,0.6113000000000001,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.1213904238158237,0.310026103941841
上海医疗器械高等专科学校,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12151879796133813,0.30838939831151463
上海交通大学医学院,1.0,1.0,1.0,0.31,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,1.0,-1.0,-1.0,0.2,0.04,0.1214769459974588,0.31218257892982676
上海旅游高等专科学校,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.12151879796133813,0.30838939831151463
上海体育学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.01,0.12153231197959968,0.3131905490582096
上海音乐学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.11,0.12146110545775694,0.3122009120644942
上海戏剧学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.11,0.12152164100844666,0.31245347839670407
上海公安高等专科学校,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.07,0.12138564950169928,0.31101308288658436
上海东海职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12146370838780264,0.31036094437877265
上海新侨职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12118429072841568,0.3136301316319008
上海出版印刷高等专科学校,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1215488075636794,0.3128832950269474
上海杉达学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.12166554353249821,0.31274949374003863
上海行健职业学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.1214380355349719,0.3128653463593521
上海城市管理职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12148782501616796,0.31253190286031074
上海交通职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12157366215002113,0.31269152384471893
上海海事职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12153498668425564,0.3124489654634274
上海电子信息职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12143565942706747,0.3127201203479953
上海震旦职业学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.12136251705685072,0.31425121411710266
上海民远职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1216673289146993,0.3120559758480549
上海欧华职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12170352137420463,0.30879263161271436
上海思博职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1217871099595358,0.3104376085505093
上海立达职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12132748799281136,0.30942255815407743
上海工艺美术职业学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.11,0.12125866997548909,0.31413833896435334
上海济光职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12144086187359796,0.3137164095250179
上海建桥学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.12189861051401191,0.3089763480872384
上海工商外国语职业学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.12,0.12178775143950048,0.31053839106067793
上海科学技术职业学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1212646240342398,0.31392407912858766
上海农林职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.12122579172433225,0.31016351956351296
上海邦德职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12140850560980684,0.3132895827007597
上海兴韦信息技术职业学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12179327404211472,0.3104912187130866
上海中侨职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12131113595795212,0.308041038725916
上海建峰职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.12149527529257603,0.31244053076593004
上海外国语大学贤达经济人文学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.1218390109976636,0.3149070790749779
上海电影艺术职业学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.11,0.12159156798392098,0.31197840341249583
上海中华职业技术学院,0.0,0.0,0.0,0.0,0.0,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12145020802378488,0.31035601757784653
南京大学,1.0,1.0,1.0,0.31,0.14,0.008,0.7829,0.5,0.7829999999999999,0.7879999999999999,0.7614,0.1,1.0,1.0,1.0,0.2,0.1,0.12039621700621152,0.313531698823069
东南大学,1.0,1.0,1.0,0.31,0.14,0.025,0.6933,0.5,0.6969,0.6988,0.7031999999999999,0.1,1.0,1.0,1.0,0.2,0.1,0.11878340504275237,0.32078790027006854
中国矿业大学,1.0,0.0,1.0,0.31,0.14,0.035,0.6646,0.4,0.6679,0.6659,0.6899,0.4,1.0,-1.0,1.0,0.2,0.05,0.11626810964021893,0.4015889561510147
南京农业大学,1.0,0.0,1.0,0.31,0.14,0.047,0.6365,0.4,0.6537000000000001,0.6620999999999999,0.6870999999999999,0.4,1.0,1.0,1.0,0.2,0.03,0.11886372864687698,0.3202346112089479
南京理工大学,1.0,0.0,1.0,0.27,0.14,0.049,0.6409999999999999,0.4,0.6522,0.6546,0.6870999999999999,0.4,1.0,1.0,1.0,0.2,0.05,0.11886341801283165,0.3203161998993435
苏州大学,1.0,0.0,0.0,0.34,0.14,0.052,0.6470999999999999,0.3,0.6514,0.6556000000000001,0.6509,0.2,1.0,-1.0,1.0,0.2,0.1,0.1207422130276233,0.31280041890778415
南京师范大学,1.0,0.0,0.0,0.34,0.14,0.054,0.6365999999999999,0.4,0.6509999999999999,0.6644,0.6520999999999999,0.4,1.0,-1.0,1.0,0.2,0.06,0.11412314111853993,0.2262850990548101
南京航空航天大学,1.0,0.0,1.0,0.27,0.14,0.058,0.6315999999999999,0.4,0.6485,0.6544,0.6922,0.4,1.0,1.0,1.0,0.2,0.05,0.1188909240377166,0.3170711193182762
河海大学,1.0,0.0,1.0,0.31,0.14,0.058,0.6345000000000001,0.4,0.6485,0.6527,0.6870999999999999,0.4,1.0,1.0,1.0,0.2,0.05,0.1187922992554372,0.319206461366535
江南大学,1.0,0.0,0.0,0.31,0.14,0.081,0.6238,0.3,0.6378,0.6434000000000001,0.6706,0.2,1.0,-1.0,1.0,0.2,0.1,0.12027935392716306,0.3148056958228965
南京医科大学,0.0,0.0,0.0,0.34,0.14,0.107,0.6278,0.3,0.6319,0.6424,0.6033,0.2,-1.0,-1.0,-1.0,0.2,0.04,0.1206349258853112,0.31307871604907683
南京工业大学,0.0,0.0,0.0,0.34,0.14,0.11,0.6261,0.3,0.6314,0.6429,0.6033,0.2,-1.0,-1.0,1.0,0.2,0.05,0.11864725794949069,0.3208842258003443
扬州大学,0.0,0.0,0.0,0.34,0.14,0.111,0.6214999999999999,0.3,0.6312,0.6464,0.6049,0.2,-1.0,-1.0,1.0,0.2,0.1,0.11942959266728322,0.32385201722815893
江苏大学,0.0,0.0,0.0,0.34,0.14,0.117,0.6218,0.3,0.6296,0.6431999999999999,0.6033,0.2,-1.0,-1.0,1.0,0.2,0.1,0.1195233820506635,0.32204416012381065
中国药科大学,1.0,0.0,0.0,0.31,0.14,0.125,0.6136,0.4,0.6281,0.6385000000000001,0.6426999999999999,0.4,1.0,1.0,1.0,0.2,0.04,0.1187862145830654,0.32079511989667
南京林业大学,0.0,0.0,0.0,0.34,0.14,0.151,0.6125,0.3,0.6241,0.6399,0.6033,0.2,-1.0,-1.0,-1.0,0.2,0.08,0.11882914334575952,0.3208482346610789
南京邮电大学,0.0,0.0,0.0,0.34,0.14,0.185,0.612,0.0,0.6212,0.6343,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.1,0.11877733213818271,0.320888114002826
南京中医药大学,0.0,0.0,0.0,0.34,0.14,0.191,0.6081,0.3,0.6208,0.6373,0.6015999999999999,0.2,-1.0,-1.0,-1.0,0.2,0.04,0.1164783519363518,0.3998683539739597
南京信息工程大学,0.0,0.0,0.0,0.34,0.14,0.211,0.6093,0.0,0.6196,0.6335999999999999,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.05,0.11872177652374867,0.3220922896753122
江苏师范大学,0.0,0.0,0.0,0.34,0.14,0.216,0.6085,0.0,0.6195,0.6335999999999999,0.6033,0.0,-1.0,-1.0,1.0,0.2,0.06,0.11876132927467523,0.3207525592945031
南通大学,0.0,0.0,0.0,0.34,0.14,0.229,0.6083,0.0,0.6186,0.6322,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.1,0.12091847575004408,0.31978961489589536
常州大学,0.0,0.0,0.0,0.34,0.14,0.264,0.6067,0.0,0.6174000000000001,0.6299,0.6065999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11998194302875012,0.3168628995979328
江苏科技大学,0.0,0.0,0.0,0.34,0.14,0.306,0.6043999999999999,0.0,0.6161,0.6304,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.12057595545231152,0.31897446995143697
南京财经大学,0.0,0.0,0.0,0.34,0.14,0.313,0.6039,0.0,0.6159,0.6305,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.13,0.11876776725060413,0.3209148950349372
徐州医学院,0.0,0.0,0.0,0.34,0.14,0.318,0.6042000000000001,0.0,0.6158,0.6305,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11730084800705388,0.3428409235216735
南京审计学院,0.0,0.0,0.0,0.34,0.14,0.363,0.6029,0.0,0.6148,0.6291,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.11876047992681552,0.32044953284654853
苏州科技学院,0.0,0.0,0.0,0.34,0.14,0.367,0.6017,0.0,0.6147,0.6301,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.05,0.12056634457149082,0.31310052175396985
江苏理工学院,0.0,0.0,0.0,0.34,0.14,0.392,0.602,0.0,0.6143,0.6289,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.12057686229172386,0.31900236430661466
淮阴师范学院,0.0,0.0,0.0,0.34,0.14,0.414,0.6013000000000001,0.0,0.614,0.6292,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11901374737382377,0.3364773469034904
南京工程学院,0.0,0.0,0.0,0.34,0.14,0.422,0.6004999999999999,0.0,0.6139,0.6297,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.12016880890025791,0.3018169158007671
盐城师范学院,0.0,0.0,0.0,0.34,0.14,0.422,0.6015,0.0,0.6139,0.629,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.1201924973063866,0.33364342748631876
常州工学院,0.0,0.0,0.0,0.34,0.14,0.422,0.6011,0.0,0.6139,0.6292,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11999909998835716,0.3182212610879236
淮海工学院,0.0,0.0,0.0,0.34,0.14,0.441,0.6004,0.0,0.6137,0.6293,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11904234888227816,0.3355908721793411
盐城工学院,0.0,0.0,0.0,0.34,0.14,0.441,0.6008,0.0,0.6137,0.629,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.12020227823644036,0.333838144209984
淮阴工学院,0.0,0.0,0.0,0.34,0.14,0.482,0.6003000000000001,0.0,0.6134000000000001,0.6289,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11904234888227816,0.3355908721793411
南京晓庄学院,0.0,0.0,0.0,0.34,0.14,0.524,0.601,0.0,0.6119,0.6246,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.1189082108492895,0.3189902899116753
常熟理工学院,0.0,0.0,0.0,0.34,0.14,0.531,0.6012,0.0,0.6118,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.1207814431970412,0.31592896403048754
金陵科技学院,0.0,0.0,0.0,0.34,0.14,0.547,0.6002000000000001,0.0,0.6115999999999999,0.625,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.1188184835135948,0.3212682672171862
徐州工程学院,0.0,0.0,0.0,0.34,0.14,0.547,0.6004,0.0,0.6115999999999999,0.6248,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11730706724559112,0.34200304687677907
江苏第二师范学院,0.0,0.0,0.0,0.34,0.14,0.687,0.6004,0.0,0.6002000000000001,0.6,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11876125902718433,0.3206426610360061
泰州学院,0.0,0.0,0.0,0.34,0.14,0.702,0.6,0.0,0.6,0.6,0.6,0.0,-1.0,-1.0,-1.0,0.1,0.06,0.11995164435169572,0.3250020075740989
江苏警官学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.07,0.11866287112806792,0.3209816208518045
南京体育学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.01,0.11887487015045611,0.3204590973057663
南京艺术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.11,0.1187600303249078,0.3206854524672503
民办明达职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.12,0.10766934900879409,0.30728548198250893
无锡职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1203012009866574,0.31546063916095746
江苏建筑职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11718276404098679,0.3420923101296205
南京工业职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11894568599923257,0.3212675700212732
南通纺织职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.121472281995251,0.32119337062372433
苏州工艺美术职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.11,0.12059231197869831,0.312368728558448
连云港职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1192486424968808,0.3466876452031344
镇江市高等专科学校,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11937185973995411,0.3212801966757507
南通职业大学,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1209002455380246,0.3201416992744196
苏州职业大学,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12060343704328662,0.31229724892402333
三江学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11876065779130651,0.3196615802437997
沙洲职业工学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11872865197446096,0.31990547891310256
扬州市职业大学,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11938623496370808,0.3240254409180916
江苏经贸职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.11889143463456849,0.3193728344169826
南京特殊教育职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.06,0.11883707026307119,0.32134761789878197
九州职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11659684175684823,0.39513874710574
紫琅职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12107747519649632,0.3196877749158949
硅湖职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12114624003413238,0.31288227590058115
泰州职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11990058526610954,0.3238077254014335
南京森林警察学院,0.0,0.0,0.0,0.2,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.07,0.11883012555300412,0.320876468465269
常州信息职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1199610098154511,0.3168393770645076
江苏联合职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12080280445291572,0.31606980772952814
江苏海事职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11865544501607804,0.3195694000904017
应天职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11890685809102204,0.319361267478894
无锡科技职业学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12039606797732744,0.31526159951402144
扬州环境资源职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.119448441632138,0.3241080867794795
南通农业职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.12089423803009604,0.32012926034057826
苏州经贸职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.1205732880239302,0.31258532871062433
苏州工业职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12059683261134672,0.3122566828563085
苏州托普信息职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12085244301878607,0.3146857988698572
东南大学成贤学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11871008597584182,0.32159854072287986
无锡商业职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.12018015054630472,0.3157081405254814
南通航运职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12096916659098883,0.3192248118690453
南京交通职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11891846931855235,0.3191854677850248
淮安信息职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11905408596241039,0.3355800912952665
江苏农牧科技职业学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.1199480916432343,0.324964290748274
常州纺织服装职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11994614717112742,0.3168991197883609
苏州农业职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.12058819369708781,0.3132013531080189
苏州工业园区职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.12076170499956208,0.31264901945906526
太湖创意职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11632384886829918,0.304472733531315
炎黄职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11930856585236546,0.33791416379213035
南京化工职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11876022651483116,0.32248476866124504
正德职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11879000399502869,0.31947136001704496
钟山职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11133127568600835,0.2454028957515478
无锡南洋职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1202510200239201,0.3150019093655469
江南影视艺术职业学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.11,0.10827174934720114,0.22846936718043928
金肯职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.11888562664029373,0.3169202934050696
常州轻工职业技术学院,0.0,0.0,0.0,0.34,0.14,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1199481714127636,0.3168157686575579
